id,tanggal,waktu,temperature1,temperature2,humidity1,humidity2,status,created_at
1182,2025-09-30,11:53:54,23.98,24.16,57.42,60.76,ON,2025-09-30 11:53:54
1183,2025-09-30,11:54:54,24.0,24.11,57.67,60.8,ON,2025-09-30 11:54:54
1184,2025-09-30,11:55:54,24.05,24.08,57.78,60.76,ON,2025-09-30 11:55:54
1185,2025-09-30,11:56:54,24.0,24.12,57.63,60.55,ON,2025-09-30 11:56:54
