id,tanggal,waktu,temperature1,temperature2,humidity1,humidity2,status,created_at
382,2025-09-10,09:18:26,26.09,26.27,61.27,62.67,ON,2025-09-10 09:18:26
383,2025-09-10,09:19:26,26.03,26.16,61.38,63.06,ON,2025-09-10 09:19:26
384,2025-09-10,09:20:26,25.97,26.2,61.69,62.94,ON,2025-09-10 09:20:26
385,2025-09-10,09:21:26,25.91,26.16,61.75,62.99,ON,2025-09-10 09:21:26
