id,tanggal,waktu,temperature1,temperature2,humidity1,humidity2,status,created_at
1203,2025-09-30,14:18:41,24.39,24.3,60.04,58.59,ON,2025-09-30 14:18:41
1204,2025-09-30,14:19:42,24.35,24.26,60.13,58.94,ON,2025-09-30 14:19:42
1205,2025-09-30,14:20:42,24.32,24.19,60.13,59.1,ON,2025-09-30 14:20:42
